special_token_size	2
token_size	10506
singleton_size	0
singleton_max_count	1
5019	studying	10
5020	winter	10
5021	incredible	10
5022	preserve	10
5023	tanks	10
5024	driving	10
5025	explosives	10
5026	justified	10
5027	puts	10
5028	responded	10
5029	unita	10
5030	degrading	10
5031	angolan	10
5032	inaccuracies	10
5033	unsubstantiated	10
5034	swapo	10
5035	confusion	10
5036	shui	10
5037	bian	10
5038	gratitude	10
5039	entered	10
5040	render	10
5041	upgrade	10
5042	rendered	10
5043	counter-terrorism	10
5044	consolidating	10
5045	breeding	10
5046	banking	10
5047	combination	10
5048	concerted	10
5049	testament	10
5050	harm	10
5051	electric	10
5052	hu	10
5053	jintao	10
5054	reunification	10
5055	ulterior	10
5056	motives	10
5057	lived	10
5058	snack	10
5059	instructor	10
5060	restaurant	10
5061	physical	10
5062	disabilities	10
5063	injury	10
5064	desktop	10
5065	measured	10
5066	barrier	10
5067	participant	10
5068	classmates	10
5069	figured	10
5070	straighten	10
5071	thrown	10
5072	reconcile	10
5073	employers	10
5074	donors	10
5075	minutes	10
5076	experiences	10
5077	raiser	10
5078	feature	10
5079	deciding	10
5080	accomplish	10
5081	camperships	10
5082	marsh	10
5083	learning	10
5084	impacts	10
5085	fabulous	10
5086	partnerships	10
5087	congregation	10
5088	philanthropy	10
5089	t.	10
5090	burns	10
5091	realizing	10
5092	hillary	10
5093	giuliani	10
5094	frenzy	10
5095	speculation	10
5096	dynamic	10
5097	smart	10
5098	nbc	10
5099	norma	10
5100	kelsey	10
5101	pardoned	10
5102	gov.	10
5103	albright	10
5104	lat	10
5105	dissension	10
5106	reconsideration	10
5107	r	10
5108	shifting	10
5109	triggered	10
5110	diana	10
5111	bonus	10
5112	rescued	10
5113	refer	10
5114	venus	10
5115	beating	10
5116	protective	10
5117	definition	10
5118	cycle	10
5119	detect	10
5120	attributing	10
5121	consciousness	10
5122	yuck	10
5123	yum	10
5124	dennett	10
5125	harvard	10
5126	fairness	10
5127	birth	10
5128	hume	10
5129	perspective	10
5130	coli	10
5131	doings	10
5132	happenings	10
5133	mathematics	10
5134	jump	10
5135	categories	10
5136	advising	10
5137	destination	10
5138	injured	10
5139	guessed	10
5140	combining	10
5141	ashcroft	10
5142	participated	10
5143	interagency	10
5144	surfaced	10
5145	engage	10
5146	principals	10
5147	broadly	10
5148	logistical	10
5149	nsc	10
5150	zawahiri	10
5151	invade	10
5152	tommy	10
5153	commanding	10
5154	centcom	10
5155	dissatisfied	10
5156	contacted	10
5157	incorrect	10
5158	memo	10
5159	possibilities	10
5160	argument	10
5161	citing	10
5162	yousef	10
5163	attempted	10
5164	guidance	10
5165	fly	10
5166	operational	10
5167	aided	10
5168	ancient	10
5169	abraham	10
5170	ruler	10
5171	tradition	10
5172	materials	10
5173	solomon	10
5174	heavens	10
5175	heaven	10
5176	royal	10
5177	cruelty	10
5178	fortress	10
5179	overlooking	10
5180	accomplishments	10
5181	fleeing	10
5182	counted	10
5183	traditionally	10
5184	herzl	10
5185	weizmann	10
5186	strife	10
5187	boundaries	10
5188	controversies	10
5189	millennium	10
5190	miss	10
5191	ticket	10
5192	wan	10
5193	teenager	10
5194	l	10
5195	movies	10
5196	skirts	10
5197	hood	10
5198	saretha	10
5199	dad	10
5200	vw	10
5201	kitchen	10
5202	waitresses	10
5203	books	10
5204	yours	10
5205	riding	10
5206	encyclopedias	10
5207	entertained	10
5208	scary	10
5209	leg	10
5210	hurts	10
5211	daddy	10
5212	sandra	10
5213	scholarship	10
5214	prayer	10
5215	answered	10
5216	cafeteria	10
5217	courses	10
5218	ill	10
5219	park	10
5220	everybody	10
5221	uh-huh	10
5222	bunch	10
5223	privacy	10
5224	salesman	10
5225	apartment	10
5226	drag	10
5227	names	10
5228	harassment	10
5229	incorporated	10
5230	expire	10
5231	hotel	10
5232	closing	10
5233	roll	10
5234	bulk	10
5235	pretax	10
5236	unresolved	10
5237	sony	10
5238	guber	10
5239	exclusive	10
5240	creditors	10
5241	shipyard	10
5242	contracts	10
5243	qvc	10
5244	executives	10
5245	u.k.	10
5246	fast	10
5247	sugarman	10
5248	crossland	10
5249	dividend	10
5250	payments	10
5251	inadequate	10
5252	crane	10
5253	evaluate	10
5254	unsolicited	10
5255	throwing	10
5256	liabilities	10
5257	marketplace	10
5258	looks	10
5259	electronics	10
5260	compete	10
5261	tropical	10
5262	fruit	10
5263	debentures	10
5264	calif.	10
5265	dresdner	10
5266	squeezed	10
5267	junk	10
5268	bond	10
5269	brouwer	10
5270	francisco	10
5271	thirds	10
5272	steered	10
5273	vanguard	10
5274	ball	10
5275	steven	10
5276	repay	10
5277	deals	10
5278	giorgio	10
5279	auto	10
5280	modest	10
5281	reserve	10
5282	revenues	10
5283	kyle	10
5284	reynolds	10
5285	li	10
5286	inner	10
5287	uncovered	10
5288	regulate	10
5289	signatories	10
5290	prospects	10
5291	sphere	10
5292	character	10
5293	dissidents	10
5294	examined	10
5295	exception	10
5296	imposition	10
5297	armaments	10
5298	corporations	10
5299	complexes	10
5300	subsequently	10
5301	obtained	10
5302	frustration	10
5303	shield	10
5304	moratorium	10
5305	overshadowed	10
5306	lobbies	10
5307	characters	10
5308	defenders	10
5309	indispensable	10
5310	kozlodui	10
5311	businessman	10
5312	disputes	10
5313	waiver	10
5314	martens	10
5315	platform	10
5316	barrel	10
5317	tend	10
5318	collaborate	10
5319	slowdown	10
5320	available	10
5321	fronts	10
5322	esa	10
5323	astronaut	10
5324	russians	10
5325	delighted	10
5326	ylieff	10
5327	francs	10
5328	replacing	10
5329	mohamed	10
5330	accounting	10
5331	coupled	10
5332	web	10
5333	missing	10
5334	passports	10
5335	ankara	10
5336	preferable	10
5337	bbc	10
5338	transferred	10
5339	characterizing	10
5340	oddly	10
5341	speculations	10
5342	inspectors	10
5343	lumped	10
5344	raises	10
5345	resentment	10
5346	occur	10
5347	begins	10
5348	captivity	10
5349	surveillance	10
5350	founded	10
5351	substitute	10
5352	adventure	10
5353	mate	10
5354	terrible	10
5355	peninsula	10
5356	hardline	10
5357	fan	10
5358	hysteria	10
5359	safer	10
5360	kuwait	10
5361	engaging	10
5362	dogru	10
5363	akayev	10
5364	loose	10
5365	bust	10
5366	boasted	10
5367	landless	10
5368	turnout	10
5369	aged	10
5370	benefited	10
5371	expenditure	10
5372	nearly	10
5373	engagement	10
5374	detail	10
5375	define	10
5376	distant	10
5377	radically	10
5378	resulting	10
5379	oneself	10
5380	maastricht	10
5381	broader	10
5382	salvadorian	10
5383	headed	10
5384	indicating	10
5385	provisional	10
5386	repercussions	10
5387	invoke	10
5388	convene	10
5389	condemning	10
5390	function	10
5391	mediterranean	10
5392	somali	10
5393	incited	10
5394	seizures	10
5395	specially	10
5396	afforded	10
5397	battling	10
5398	basilan	10
5399	sophisticated	10
5400	dump	10
5401	abc	10
5402	disagreement	10
5403	battles	10
5404	ozone	10
5405	temperatures	10
5406	co	10
5407	methane	10
5408	hansen	10
5409	sato	10
5410	haitians	10
5411	hurdle	10
5412	ros	10
5413	lehtinen	10
5414	miami	10
5415	trials	10
5416	planners	10
5417	plunged	10
5418	federico	10
5419	landed	10
5420	rubber	10
5421	stamp	10
5422	stealing	10
5423	argentino	10
5424	spark	10
5425	mohammed	10
5426	albrecht	10
5427	shackled	10
5428	koran	10
5429	monte	10
5430	webster	10
5431	rivas	10
5432	controls	10
5433	glass	10
5434	ousted	10
5435	proclaimed	10
5436	burg	10
5437	displeasure	10
5438	appreciates	10
5439	ratio	10
5440	csshr	10
5441	tibetan	10
5442	interfering	10
5443	jin	10
5444	renzo	10
5445	gubert	10
5446	tibetans	10
5447	blindly	10
5448	cao	10
5449	uygur	10
5450	sessions	10
5451	certificates	10
5452	delivery	10
5453	coverage	10
5454	juanita	10
5455	proving	10
5456	column	10
5457	cries	10
5458	indis	10
5459	fame	10
5460	intellectual	10
5461	employee	10
5462	pardon	10
5463	rivalry	10
5464	alan	10
5465	disclosure	10
5466	virginia	10
5467	silicon	10
5468	presents	10
5469	grandfather	10
5470	joy	10
5471	hung	10
5472	minor	10
5473	motors	10
5474	commercials	10
5475	football	10
5476	rangers	10
5477	tired	10
5478	limit	10
5479	topic	10
5480	virgin	10
5481	timex	10
5482	craze	10
5483	died	10
5484	bankruptcy	10
5485	assurance	10
5486	founder	10
5487	patterson	10
5488	vigorous	10
5489	fee	10
5490	alito	10
5491	pump	10
5492	jumped	10
5493	flat	10
5494	esselte	10
5495	n.y.	10
5496	vet	10
5497	forbidden	10
5498	museveni	10
5499	neighbouring	10
5500	elderly	10
5501	vessels	10
5502	detected	10
5503	condolences	10
5504	supplier	10
5505	furthest	10
5506	mastermind	10
5507	bangzao	10
5508	militancy	10
5509	ours	10
5510	reactions	10
5511	oct	10
5512	prolonged	10
5513	suppliers	10
5514	sekeramayi	10
5515	ejected	10
5516	thwarted	10
5517	non-opec	10
5518	highlighted	10
5519	civilizations	10
5520	clauses	10
5521	fta	10
5522	tbeishat	10
5523	labyrinths	10
5524	turkestan	10
5525	dalai	10
5526	leipold	10
5527	consolidate	10
5528	adverse	10
5529	shocked	10
5530	shapiro	10
5531	accuracy	10
5532	commons	10
5533	cook	10
5534	tank	10
5535	osce	10
5536	acec	10
5537	alfredo	10
5538	govern	10
5539	referendum	10
5540	edge	10
5541	version	10
5542	consultores	10
5543	strengths	10
5544	leads	10
5545	de-escalation	10
5546	convey	10
5547	cotton	10
5548	imam	10
5549	fatwa	10
5550	insulting	10
5551	prophet	10
5552	crushed	10
5553	silence	10
5554	explosions	10
5555	soghd	10
5556	recorded	10
5557	exact	10
5558	legacy	10
5559	meddling	10
5560	mvr	10
5561	tone	10
5562	designs	10
5563	destinations	10
5564	blockade	10
5565	fermin	10
5566	selling	10
5567	jim	10
5568	campania	10
5569	slaughtering	10
5570	vcjd	10
5571	wary	10
5572	cautious	10
5573	mussolini	10
5574	graduates	10
5575	offices	10
5576	conciliatory	10
5577	narrow	10
5578	forms	10
5579	singapore	10
5580	kuan	10
5581	yew	10
5582	quarters	10
5583	chomsky	10
5584	subjugate	10
5585	memorandum	10
5586	hegemony	10
5587	funded	10
5588	zesn	10
5589	retreat	10
5590	feet	10
5591	sigh	10
5592	chair	10
5593	loans	10
5594	cosmodrome	10
5595	jammu	10
5596	dr.	10
5597	ultras	10
5598	eat	10
5599	dwelt	10
5600	steering	10
5601	youngsters	10
5602	glorious	10
5603	rushailo	10
5604	slim	10
5605	valiant	10
5606	liquidating	10
5607	tens	10
5608	martyrdom	10
5609	scene	10
5610	shakir	10
5611	millionaire	10
5612	pride	10
5613	hariri	10
5614	srinagar	10
5615	lashker	10
5616	e-toiba	10
5617	epidemic	10
5618	unaids	10
5619	sidibe	10
5620	pandemic	10
5621	medicine	10
5622	romanian	10
5623	gazprom	10
5624	hoods	10
5625	authorized	10
5626	vancouver	10
5627	columbia	10
5628	signatory	10
5629	converge	10
5630	anderson	10
5631	entitled	10
5632	alienated	10
5633	influential	10
5634	unsuccessful	10
5635	saving	10
5636	furiously	10
5637	billions	10
5638	amadeo	10
5639	lobbying	10
5640	devaluation	10
5641	bills	10
5642	triumph	10
5643	mess	10
5644	resuming	10
5645	+0	10
5646	tse	10
5647	tung	10
5648	kono	10
5649	ctbt	10
5650	vested	10
5651	tobacco	10
5652	interviews	10
5653	abortions	10
5654	wsj	10
5655	espn	10
5656	joe	10
5657	artist	10
5658	lewinsky	10
5659	philandering	10
5660	minimal	10
5661	admired	10
5662	athens	10
5663	knights	10
5664	gon	10
5665	deer	10
5666	pence	10
5667	plc	10
5668	spin	10
5669	textile	10
5670	financier	10
5671	packer	10
5672	kkr	10
5673	c.	10
5674	unruh	10
5675	oat	10
5676	cereal	10
5677	capitalizing	10
5678	cheerios	10
5679	oats	10
5680	william	10
5681	jolla	10
5682	marous	10
5683	lodged	7
5684	believing	7
5685	chavex	7
5686	exalted	7
5687	anti-democractic	7
5688	almighty	7
5689	wwanted	7
5690	reinstatement	7
5691	guests	6
5692	preschool	6
5693	childcare	6
5694	kimberley	5
5695	saeed	5
5696	tests	5
5697	tick	5
5698	bite	5
5699	complaining	5
5700	nazarov	5
5701	nezavisimaya	5
5702	gazeta	5
5703	detecting	5
5704	smarter	5
5705	heel	5
5706	explore	5
5707	lift	5
5708	arch	5
5709	barring	5
5710	reversal	5
5711	firing	5
5712	bullet	5
5713	adventurism	5
5714	guoguang	5
5715	defection	5
5716	fold	5
5717	blink	5
5718	schisms	5
5719	scant	5
5720	buildup	5
5721	flashpoint	5
5722	criss	5
5723	crossed	5
5724	bandundu	5
5725	bas	5
5726	equateur	5
5727	kinshasa	5
5728	superficial	5
5729	sidelined	5
5730	divergences	5
5731	designation	5
5732	divisions	5
5733	mauritania	5
5734	kabila	5
5735	erstwhile	5
5736	exclusion	5
5737	mashhad	5
5738	khorasan	5
5739	turkmen	5
5740	visas	5
5741	turkmenistan	5
5742	strengthened	5
5743	squeezing	5
5744	implements	5
5745	obtains	5
5746	cross-taiwan	5
5747	agitating	5
5748	rein	5
5749	keen	5
5750	ruinous	5
5751	plunge	5
5752	limitations	5
5753	villains	5
5754	contravening	5
5755	maintenance	5
5756	loma	5
5757	convicted	5
5758	imprisonment	5
5759	arose	5
5760	zvatichada	5
5761	flirting	5
5762	mercenaries	5
5763	quickest	5
5764	anonymity	5
5765	alerted	5
5766	notified	5
5767	ruddock	5
5768	prerequisite	5
5769	cfl	5
5770	appraisal	5
5771	salary	5
5772	elevates	5
5773	abides	5
5774	icftu	5
5775	founders	5
5776	rumonge	5
5777	freed	5
5778	kidnappers	5
5779	fdd	5
5780	fnl	5
5781	tragic	5
5782	shocking	5
5783	landmarks	5
5784	reminded	5
5785	devastation	5
5786	assassinations	5
5787	incursions	5
5788	bayt	5
5789	jala	5
5790	khan	5
5791	yunus	5
5792	rafah	5
5793	tulkarm	5
5794	ramlallah	5
5795	jericho	5
5796	nabulus	5
5797	conscience	5
5798	feelings	5
5799	stances	5
5800	expelled	5
5801	twisted	5
5802	bombarded	5
5803	non-activists	5
5804	beside	5
5805	sensitivities	5
5806	billionaire	5
5807	housed	5
5808	guest	5
5809	murder	5
5810	germans	5
5811	syrte	5
5812	file	5
5813	extradition	5
5814	includes	5
5815	tops	5
5816	cane	5
5817	lyon	5
5818	non-stop	5
5819	filter	5
5820	budapest	5
5821	espigares	5
5822	specialized	5
5823	identifying	5
5824	kennedy	5
5825	sends	5
5826	botswana	5
5827	unreservedly	5
5828	replying	5
5829	blantyre	5
5830	malawi	5
5831	wanton	5
5832	culprits	5
5833	yue	5
5834	pave	5
5835	angle	5
5836	catholicism	5
5837	contributions	5
5838	dates	5
5839	broach	5
5840	cordial	5
5841	withheld	5
5842	breath	5
5843	palms	5
5844	neutrality	5
5845	desirable	5
5846	airfields	5
5847	reservation	5
5848	registration	5
5849	reformers	5
5850	stream	5
5851	historically	5
5852	educating	5
5853	demise	5
5854	insurgents	5
5855	chechens	5
5856	terminate	5
5857	witnessing	5
5858	stormy	5
5859	vindicated	5
5860	stereotype	5
5861	inconspicuously	5
5862	negotiator	5
5863	secured	5
5864	undergo	5
5865	deliberation	5
5866	sustain	5
5867	telecom	5
5868	expertise	5
5869	pirate	5
5870	jacking	5
5871	prevailing	5
5872	piracy	5
5873	spur	5
5874	brushing	5
5875	uncertain	5
5876	po	5
5877	chih	5
5878	mired	5
5879	uncertainties	5
5880	momentum	5
5881	hui	5
5882	hua	5
5883	rebound	5
5884	robustly	5
5885	hi	5
5886	tech	5
5887	optimistically	5
5888	mistakes	5
5889	unease	5
5890	prl	5
5891	psc	5
5892	criticize	5
5893	ecolo	5
5894	agalev	5
5895	ecologist	5
5896	ps	5
5897	cornil	5
5898	uzbeks	5
5899	stained	5
5900	king	5
5901	zaher	5
5902	shah	5
5903	overcoming	5
5904	rato	5
5905	macroeconomic	5
5906	deficit	5
5907	implicitly	5
5908	mehrabad	5
5909	metals	5
5910	eshaq	5
5911	jahangiri	5
5912	steep	5
5913	forthcoming	5
5914	accelerated	5
5915	d'affaires	5
5916	khidr	5
5917	harun	5
5918	suna	5
5919	viewpoints	5
5920	adopting	5
5921	re-occupied	5
5922	map	5
5923	cantons	5
5924	circumvent	5
5925	surrounding	5
5926	indivisible	5
5927	confiscate	5
5928	foundations	5
5929	prague	5
5930	czech	5
5931	kuzvart	5
5932	moroccan	5
5933	formations	5
5934	anti-taleban	5
5935	instructors	5
5936	trotted	5
5937	teresita	5
5938	anti-crime	5
5939	crusader	5
5940	cassandra	5
5941	prey	5
5942	nationalist	5
5943	driver	5
5944	immunity	5
5945	ringing	5
5946	estrada	5
5947	capitals	5
5948	plain	5
5949	holdup	5
5950	dismissive	5
5951	derived	5
5952	non-official	5
5953	burying	5
5954	explanations	5
5955	kidnappings	5
5956	paints	5
5957	doomsday	5
5958	scenarios	5
5959	embarrass	5
5960	immune	5
5961	predatory	5
5962	anxieties	5
5963	fake	5
5964	reasoning	5
5965	abductions	5
5966	lawlessness	5
5967	turbulence	5
5968	insidious	5
5969	unscathed	5
5970	skin	5
5971	scandal	5
5972	downside	5
5973	nemesis	5
5974	undoing	5
5975	sap	5
5976	misplaced	5
5977	raging	5
5978	envisage	5
5979	preconditions	5
5980	element	5
5981	coin	5
5982	tandem	5
5983	scourges	5
5984	ills	5
5985	narcotic	5
5986	transnational	5
5987	eritrea	5
5988	marginalize	5
5989	alienate	5
5990	narrowing	5
5991	guofang	5
5992	horrors	5
5993	lapse	5
5994	vigilance	5
5995	karimov	5
5996	turnover	5
5997	burning	5
5998	fuels	5
5999	abnormal	5
6000	composed	5
6001	oecd	5
6002	obliged	5
6003	yoon	5
6004	jong	5
6005	soo	5
6006	jun	5
6007	mu	5
6008	passive	5
6009	envisioned	5
6010	conflicting	5
6011	contentious	5
6012	shelved	5
6013	altogether	5
6014	abruptly	5
6015	_	5
6016	drastically	5
6017	slash	5
6018	nso	5
6019	lessen	5
6020	regulated	5
6021	handicapped	5
6022	stringent	5
6023	respondents	5
6024	rushing	5
6025	abstractly	5
6026	consumption	5
6027	gloria	5
6028	nur	5
6029	embarked	5
6030	rigoberto	5
6031	tiglao	5
6032	dzbb	5
6033	victoriano	5
6034	inhospitable	5
6035	passport	5
6036	mnlf	5
6037	armm	5
6038	sanctuary	5
6039	jolo	5
6040	lawbreaking	5
6041	luc	5
6042	stack	5
6043	sabra	5
6044	shatila	5
6045	phalangist	5
6046	cooperated	5
6047	indictments	5
6048	elie	5
6049	juridical	5
6050	overhaul	5
6051	compiling	5
6052	nursultan	5
6053	apathy	5
6054	republics	5
6055	sufficiently	5
6056	unification	5
6057	traditions	5
6058	disagreements	5
6059	co-sponsoring	5
6060	democratization	5
6061	tsai	5
6062	over-reliance	5
6063	normalizing	5
6064	saf	5
6065	ra	5
6066	fat	5
6067	bajjali	5
6068	martyred	5
6069	nuevo	5
6070	laredo	5
6071	pollero	5
6072	immigrant	5
6073	smuggler	5
6074	facilitated	5
6075	aliens	5
6076	deploying	5
6077	amd	5
6078	flashing	5
6079	abm	5
6080	persisted	5
6081	interception	5
6082	deterred	5
6083	compelled	5
6084	olympics	5
6085	hosting	5
6086	retaliate	5
6087	proceeding	5
6088	catering	5
6089	barons	5
6090	heels	5
6091	marie	5
6092	chevrier	5
6093	asks	5
6094	formulated	5
6095	cultures	5
6096	outlooks	5
6097	prohibition	5
6098	divine	5
6099	regretted	5
6100	materialized	5
6101	deplored	5
6102	statesmen	5
6103	mobilize	5
6104	saindak	5
6105	copper	5
6106	thar	5
6107	revolving	5
6108	hydroelectric	5
6109	disturbances	5
6110	robberies	5
6111	traffic	5
6112	breakdowns	5
6113	groceries	5
6114	looted	5
6115	istanbul	5
6116	a.a	5
6117	rauf	5
6118	trnc	5
6119	stole	5
6120	consciously	5
6121	martryrs	5
6122	annihilate	5
6123	dagger	5
6124	nonexistent	5
6125	deceiving	5
6126	communicated	5
6127	intercepted	5
6128	sunk	5
6129	patrol	5
6130	boats	5
6131	sankei	5
6132	shimbun	5
6133	addicts	5
6134	shape	5
6135	todo	5
6136	noticias	5
6137	cordoba	5
6138	justicialist	5
6139	plaza	5
6140	mayo	5
6141	verge	5
6142	channel	5
6143	legislature	5
6144	risky	5
6145	folded	5
6146	experiencing	5
6147	agripino	5
6148	pfl	5
6149	detached	5
6150	disregard	5
6151	pays	5
6152	heloisa	5
6153	alagoas	5
6154	abdicates	5
6155	radicalism	5
6156	impediment	5
6157	usp	5
6158	emir	5
6159	decay	5
6160	horst	5
6161	koehler	5
6162	catherine	5
6163	colonna	5
6164	attaining	5
6165	studsvik	5
6166	ssi	5
6167	exclude	5
6168	container	5
6169	angela	5
6170	shrouded	5
6171	tread	5
6172	spurred	5
6173	reined	5
6174	slip	5
6175	premise	5
6176	csu	5
6177	floundering	5
6178	munich	5
6179	kingmakers	5
6180	illusions	5
6181	sealed	5
6182	kilometer	5
6183	fence	5
6184	plundering	5
6185	stores	5
6186	delaroe	5
6187	execution	5
6188	halting	5
6189	payment	5
6190	lequan	5
6191	tarim	5
6192	river	5
6193	koptev	5
6194	interaction	5
6195	spacemen	5
6196	iss	5
6197	proton	5
6198	booster	5
6199	medvedev	5
6200	brokers	5
6201	chip	5
6202	semiconductor	5
6203	milk	5
6204	dived	5
6205	disguising	5
6206	beef	5
6207	mitsui	5
6208	sumitomo	5
6209	integrating	5
6210	reminds	5
6211	adversarial	5
6212	condenses	5
6213	distinguishing	5
6214	belongs	5
6215	naive	5
6216	circumstance	5
6217	vigorously	5
6218	manufacturing	5
6219	naming	5
6220	annoy	5
6221	helpful	5
6222	readjust	5
6223	khartoum	5
6224	employer	5
6225	mussawi	5
6226	blue	5
6227	infractions	5
6228	eve	5
6229	eugene	5
6230	sacrificed	5
6231	grasp	5
6232	nervous	5
6233	resolved	5
6234	promoter	5
6235	stabilizer	5
6236	balancer	5
6237	procurement	5
6238	branded	5
6239	activation	5
6240	topics	5
6241	deflation	5
6242	eradication	5
6243	clarified	5
6244	wherein	5
6245	understands	5
6246	noose	5
6247	lessons	5
6248	relies	5
6249	sword	5
6250	replete	5
6251	elaborate	5
6252	fences	5
6253	conceding	5
6254	disengagement	5
6255	walls	5
6256	desired	5
6257	retaliating	5
6258	separation	5
6259	negotiated	5
6260	uproot	5
6261	flatly	5
6262	retain	5
6263	deigned	5
6264	propose	5
6265	sate	5
6266	buttresses	5
6267	rapidly	5
6268	absorbing	5
6269	intifada	5
6270	persists	5
6271	privilege	5
6272	nuclearelectrica	5
6273	teodor	5
6274	chirica	5
6275	coated	5
6276	supervision	5
6277	automation	5
6278	n	5
6279	candu	5
6280	electricity	5
6281	finalization	5
6282	iii	5
6283	iv	5
6284	bulent	5
6285	ecevit	5
6286	anti-smuggling	5
6287	izmir	5
6288	bornova	5
6289	rapporteur	5
6290	maurice	5
6291	stereotyped	5
6292	unchr	5
6293	punishments	5
6294	floggings	5
6295	executions	5
6296	murderers	5
6297	traffickers	5
6298	shria	5
6299	banning	5
6300	accuse	5
6301	spiteful	5
6302	hireling	5
6303	tasked	5
6304	anti-iran	5
6305	dictated	5
6306	downfall	5
6307	puppet	5
6308	pahlavi	5
6309	mistrust	5
6310	enabling	5
6311	simultaneous	5
6312	multi-lateral	5
6313	margot	5
6314	eco-system	5
6315	track	5
6316	timetables	5
6317	lowest	5
6318	ec	5
6319	scheme	5
6320	pipeline	5
6321	expedite	5
6322	slovakia	5
6323	extensively	5
6324	corr	5
6325	nairobi	5
6326	observations	5
6327	verification	5
6328	congratulation	5
6329	deserved	5
6330	kenyan	5
6331	duke	5
6332	lefhoko	5
6333	gana	5
6334	kansteiner	5
6335	michaelis	5
6336	denmark	5
6337	stig	5
6338	moeller	5
6339	railroad	5
6340	electorate	5
6341	o	5
6342	verall	5
6343	discharged	5
6344	satisfactorily	5
6345	polarisation	5
6346	sanctioned	5
6347	disrupted	5
6348	famine	5
6349	mamoepa	5
6350	ppp	5
6351	frontier	5
6352	nwfp	5
6353	seyed	5
6354	qamar	5
6355	denounces	5
6356	perishing	5
6357	independant	5
6358	dictation	5
6359	accepts	5
6360	showered	5
6361	covert	5
6362	motive	5
6363	dark	5
6364	salute	5
6365	sounding	5
6366	jets	5
6367	sweeping	5
6368	overhead	5
6369	colorful	5
6370	thunderous	5
6371	applause	5
6372	gabriel	5
6373	swear	5
6374	flanked	5
6375	grace	5
6376	emblazoned	5
6377	portrait	5
6378	dancing	5
6379	cheering	5
6380	battered	5
6381	emotive	5
6382	garner	5
6383	stiff	5
6384	re-assert	5
6385	compliant	5
6386	alleging	5
6387	reviving	5
6388	pre-election	5
6389	rallied	5
6390	anti-colonialist	5
6391	damning	5
6392	blasted	5
6393	opinionated	5
6394	withstand	5
6395	phil	5
6396	halfway	5
6397	mediate	5
6398	validates	5
6399	slapping	5
6400	deferment	5
6401	tipped	5
6402	cracked	5
6403	postponed	5
6404	injustices	5
6405	worsen	5
6406	fraudulent	5
6407	sapa	5
6408	zim	5
6409	methodist	5
6410	purity	5
6411	iec	5
6412	brigalia	5
6413	diakonia	5
6414	vigilant	5
6415	outsiders	5
6416	booklet	5
6417	beitbridge	5
6418	centres	5
6419	twenties	5
6420	thirties	5
6421	fifties	5
6422	inkatha	5
6423	pan	5
6424	africanist	5
6425	pad	5
6426	difficulty	5
6427	lodge	5
6428	damages	5
6429	kompas	5
6430	abdurrasyid	5
6431	substantiate	5
6432	suffice	5
6433	originated	5
6434	originate	5
6435	deadlock	5
6436	occurs	5
6437	neutral	5
6438	adjudicator	5
6439	arbitration	5
6440	hearings	5
6441	cardinal	5
6442	discovered	5
6443	lomahasha	5
6444	shelter	5
6445	activity	5
6446	mozambican	5
6447	kasyanov	5
6448	ulaanbaatar	5
6449	tete	5
6450	a-tete	5
6451	nambaryn	5
6452	enhbayar	5
6453	format	5
6454	awarded	5
6455	honorary	5
6456	import	5
6457	oleg	5
6458	derkovskiy	5
6459	stretching	5
6460	neighbourliness	5
6461	disallowed	5
6462	destroyer	5
6463	summoned	5
6464	dressings	5
6465	retaliation	5
6466	collision	5
6467	episodes	5
6468	handover	5
6469	stopovers	5
6470	expresses	5
6471	condolence	5
6472	solicitude	5
6473	abrupt	5
6474	escalation	5
6475	endangered	5
6476	initiators	5
6477	enquiry	5
6478	jp	5
6479	compound	5
6480	jl	5
6481	allocation	5
6482	pilgrim	5
6483	peacekeeping	5
6484	patriarchy	5
6485	sanctuaries	5
6486	cathedral	5
6487	nativity	5
6488	rumors	5
6489	circulated	5
6490	bangkok	5
6491	kyodo	5
6492	thaksin	5
6493	shinawatra	5
6494	meets	5
6495	simaskul	5
6496	shorter	5
6497	mideast	5
6498	cfsp	5
6499	fsb	5
6500	warlord	5
6501	informers	5
6502	documentary	5
6503	upsurge	5
6504	aftermath	5
6505	dethroning	5
6506	disobeying	5
6507	uncle	5
6508	cataclysmic	5
6509	ala	5
6510	leaning	5
6511	anti-american	5
6512	rebuffed	5
6513	preach	5
6514	reverted	5
6515	bullying	5
6516	arranged	5
6517	avowed	5
6518	pro-american	5
6519	evidently	5
6520	non-negotiable	5
6521	conspicuous	5
6522	wielding	5
6523	intricate	5
6524	crystal	5
6525	carnage	5
6526	marshals	5
6527	masterminded	5
6528	shimon	5
6529	protects	5
6530	color	5
6531	ethnicity	5
6532	selective	5
6533	ideological	5
6534	considerations	5
6535	liking	5
6536	ministries	5
6537	pleasure	5
6538	deposed	5
6539	reinstalled	5
6540	debatable	5
6541	polarization	5
6542	demagogy	5
6543	expressions	5
6544	overthrown	5
6545	advisable	5
6546	meteoric	5
6547	reappear	5
6548	revanchism	5
6549	eradicate	5
6550	eternal	5
6551	scourge	5
6552	devote	5
6553	spectrum	5
6554	unrecognized	5
6555	undeclared	5
6556	sponsorship	5
6557	deliberated	5
6558	precisely	5
6559	warring	5
6560	improper	5
6561	honorable	5
6562	disturbingly	5
6563	nablus	5
